time,open,high,low,close,ST Line Up,ST Up,ST Line Down,ST Down,EMA 1,EMA 2,EMA 3,EMA 4,Zhighs,Zlows,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),BUY,SELL,AP,MOM,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
1710072000,69568.45,69833.33,68641.1,69194.83,54858.591659484155,NaN,NaN,NaN,68077.51090342272,65812.12214981698,62134.7434416659,57020.281902837276,NaN,NaN,69190.61327062652,69833.33,68641.1,69309.4275,0,0,66317.77152362146,1070.6399999999994,69568.45,69833.33,68641.1,69194.83
1710086400,69194.83,69768.58,69111.89,69400.19,54966.05669418217,NaN,NaN,NaN,68203.48034119199,65952.8306929614,62278.613670543804,57143.465067983176,NaN,NaN,69250.02038531326,69768.58,69111.89,69368.8725,0,0,66343.94193907532,1152.8500000000058,69194.83,69768.58,69111.89,69400.19
1710100800,69400.19,69470.01,68094.75,68955.88,54966.05669418217,NaN,NaN,NaN,68275.13745155465,66070.59733245311,62410.8367661766,57261.00153496842,NaN,NaN,69309.44644265663,69470.01,68094.75,68980.2075,0,0,66374.52918447478,667.2400000000052,69400.19,69470.01,68094.75,68955.88
1710115200,68955.88,68955.9,67024.96,68604.42,54966.05669418217,NaN,NaN,NaN,68306.49769426373,66169.96292725886,62533.48197872756,57373.87137044137,NaN,NaN,69144.82697132832,69144.82697132832,67024.96,68385.29,0,0,68195.09333333332,304.429999999993,68955.88,68955.9,67024.96,68604.42
1710129600,68604.41,71298,68445.91,71019.99,54966.05669418217,NaN,NaN,NaN,68564.92553290528,66360.16006736636,62701.53164251514,57509.65364536235,71298,NaN,68765.05848566417,71298,68445.91,69842.0775,0,0,69544.85654724215,2731.790000000008,68604.41,71298,68445.91,71019.99
1710144000,71019.99,72226.3,71019.99,71487.2,54966.05669418217,NaN,NaN,NaN,68843.2373869143,66561.2204568814,62875.50527335642,57648.733708592576,72226.3,NaN,69303.56799283208,72226.3,69303.56799283208,71438.37000000001,0,0,70311.43383300948,3293.6900000000023,71019.99,72226.3,71019.99,71487.2
1710158400,71487.21,72661.1,71304.2,72010,54966.05669418217,NaN,NaN,NaN,69144.8338262558,66774.89808602331,63056.38635705233,57791.63188064638,72661.1,NaN,70370.96899641605,72661.1,70370.96899641605,71865.6275,0,0,70762.26936572797,3696.729999999996,71487.21,72661.1,71304.2,72010
1710172800,72010.01,72800,71760,71970,54966.05669418217,NaN,NaN,NaN,69413.89727137428,66978.62757284593,63232.89355790278,57932.7101703912,72800,NaN,71118.29824820803,72800,71118.29824820803,72135.0025,0,0,70997.7977824812,2833.2100000000064,72010.01,72800,71760,71970
1710187200,71970,72750,71836.36,72078.1,54966.05669418217,NaN,NaN,NaN,69667.63086457673,67178.60688371472,63408.046160716585,58073.460317949495,NaN,NaN,71626.650374104,72750,71626.650374104,72158.61499999999,0,0,71089.03376634074,2730.9400000000023,71970,72750,71836.36,72078.1
1710201600,72078.1,72470.41,71400,71619,54966.05669418217,NaN,NaN,NaN,69853.47554414085,67352.73994709845,63570.63930604893,58208.24180732313,NaN,NaN,71892.632687052,72470.41,71400,71891.8775,0,0,71151.56236934784,2050.5399999999936,72078.1,72470.41,71400,71619
1710216000,71619,72355.15,71301,72121.1,54966.05669418217,NaN,NaN,NaN,70069.4397780322,67539.73445897695,63739.955359394495,58346.67820725026,NaN,NaN,71892.25509352601,72355.15,71301,71849.0625,0,0,71211.67436610413,2926.270000000004,71619,72355.15,71301,72121.1
1710230400,72121.1,72376,71388,72023.82,54966.05669418217,NaN,NaN,NaN,70255.57122774342,67715.58095078178,63903.992282970845,58482.7691703622,NaN,NaN,71870.658796763,72376,71388,71977.23000000001,0,0,71266.14441483666,2623.6300000000047,72121.1,72376,71388,72023.82
1710244800,72023.82,73000,70800,71703.41,54966.05669418217,NaN,NaN,NaN,70393.46063462501,67871.96640369229,64058.43619815954,58614.31783533372,73000,NaN,71923.94439838151,73000,70800,71881.8075,0,0,71351.77830535984,2747.529999999999,72023.82,73000,70800,71703.41
1710259200,71703.41,71829.11,68620.82,71349.99,54966.05669418217,NaN,NaN,NaN,70484.55866942262,68008.35948590044,64202.823402156384,58741.040941449806,NaN,NaN,71902.87594919075,71902.87594919075,68620.82,70875.8325,0,0,71220.57469544078,2745.570000000007,71703.41,71829.11,68620.82,71349.99
1710273600,71349.99,71550.05,70607.86,71452.01,54966.05669418217,NaN,NaN,NaN,70576.69689138237,68143.40460410042,64346.37165161863,58867.518245514984,NaN,NaN,71389.35422459539,71550.05,70607.86,71239.97750000001,0,0,71219.7999991019,432.0199999999895,71349.99,71550.05,70607.86,71452.01
1710288000,71452,72217.79,71333.31,72057.43,54966.05669418217,NaN,NaN,NaN,70717.71909220309,68296.89579609648,64499.06587633905,58998.76114854468,NaN,NaN,71314.6658622977,72217.79,71314.6658622977,71765.13249999999,0,0,71247.29734110358,570.2299999999959,71452,72217.79,71333.31,72057.43
1710302400,72057.43,73182.22,71920,72855.16,54966.05669418217,NaN,NaN,NaN,70921.28489294565,68475.65125507308,64664.53308670858,59136.63576398205,73182.22,NaN,71539.89918114885,73182.22,71539.89918114885,72503.7025,0,0,71321.99067191925,845.1600000000035,72057.43,73182.22,71920,72855.16
1710316800,72855.15,73650.25,72820,73065.41,54966.05669418217,NaN,NaN,NaN,71125.48728409369,68655.64179408982,64830.88708499158,59275.23053249964,73650.25,NaN,72021.80084057443,73650.25,72021.80084057443,73097.7025,0,0,71427.65171492739,1095.4100000000035,72855.15,73650.25,72820,73065.41
1710331200,73065.4,73180,71634.52,72634.95,54966.05669418217,NaN,NaN,NaN,71269.24563798953,68811.69309628238,64985.422984298675,59408.16306451457,NaN,NaN,72559.75167028722,73180,71634.52,72628.7175,0,0,71508.84349700864,556.8499999999913,73065.4,73180,71634.52,72634.95
1710345600,72634.95,73394.19,72350,73349.24,54966.05669418217,NaN,NaN,NaN,71467.34033913338,68989.63611211444,65151.043123223455,59546.880247952235,NaN,NaN,72594.23458514361,73394.19,72350,72932.095,0,0,71578.31660479645,1730.2400000000052,72634.95,73394.19,72350,73349.24
1710360000,73349.24,73410.22,72788.15,73072.41,54966.05669418217,NaN,NaN,NaN,71620.20411635877,69149.74489203152,65307.901873258634,59681.46263354475,NaN,NaN,72763.1647925718,73410.22,72763.1647925718,73155.005,0,0,71620.51271552789,951.3099999999977,73349.24,73410.22,72788.15,73072.41
1710374400,73072.4,73288.3,72500,73267.08,55134.418757058724,NaN,NaN,NaN,71777.04943861032,69311.20901391264,65465.509360916876,59816.64290584778,NaN,NaN,72959.0848962859,73288.3,72500,73031.945,0,0,71658.32656847354,1243.2599999999948,73072.4,73288.3,72500,73267.08
1710388800,73267.08,73777,72680,73224,55599.24188135285,NaN,NaN,NaN,71914.85425398077,69464.65179768077,65619.14283891852,59950.049444098055,73777,NaN,72995.51494814295,73777,72680,73237.02,0,0,71716.12167647753,1520.5899999999965,73267.08,73777,72680,73224
1710403200,73224,73528.11,72627,72884,55859.55769321756,NaN,NaN,NaN,72007.15384883975,69598.74388404623,65763.00139656369,60078.74546952992,NaN,NaN,73116.26747407147,73528.11,72627,73065.7775,0,0,71754.53097414388,1534.0099999999948,73224,73528.11,72627,72884
1710417600,72884.01,73047.16,70543.64,70844.01,55859.55769321756,NaN,NaN,NaN,71896.37824418834,69647.57784937775,65863.61542831491,60185.86252953459,NaN,NaN,73091.02248703573,73091.02248703573,70543.64,71829.705,0,0,71732.70661601982,-608,72884.01,73047.16,70543.64,70844.01
1710432000,70844,71458,68555,69415.09,55859.55769321756,NaN,NaN,NaN,71660.06507807516,69638.46067881392,65933.94165745718,60277.695638693454,NaN,NaN,72460.36374351787,72460.36374351787,68555,70068.02249999999,0,0,71561.71662427038,-2642.3399999999965,70844,71458,68555,69415.09
1710446400,69415.09,71709.9,69303.75,71388.94,55859.55769321756,NaN,NaN,NaN,71634.243642068,69707.10692670358,66041.96142661644,60388.25528407959,NaN,NaN,71264.19312175893,71709.9,69303.75,70454.42,0,0,71531.48836225786,-1466.2200000000012,69415.09,71709.9,69303.75,71388.94
1710460800,71388.94,72419.71,66699,68224.01,55859.55769321756,NaN,NaN,NaN,71309.45948568058,69648.94626291128,66085.17030925771,60466.222992695715,NaN,NaN,70859.30656087946,72419.71,66699,69682.91500000001,0,1,71345.17509655817,-4841.400000000009,71388.94,72419.71,66699,68224.01
1710475200,68224.01,68861.1,66904.98,68448.29,55859.55769321756,NaN,NaN,NaN,71036.967153711,69601.86170358142,66131.96475857934,60545.6465450072,NaN,NaN,70271.11078043973,70271.11078043973,66904.98,68109.59499999999,0,0,71162.13230466869,-4186.6600000000035,68224.01,68861.1,66904.98,68448.29
1710489600,68448.28,68600,65600,67757.76,55859.55769321756,NaN,NaN,NaN,70724.66171050043,69529.54398971549,66164.15872375599,60617.40886794245,NaN,NaN,69190.35289021986,69190.35289021986,65600,67601.51,0,0,70898.23086650315,-5591.4800000000105,68448.28,68600,65600,67757.76
1710504000,67757.75,68746.69,67424.79,68157.07,55859.55769321756,NaN,NaN,NaN,70480.12916664324,69475.72148031488,66203.62231338458,60692.43037174402,NaN,NaN,68395.93144510992,68746.69,67424.79,68021.575,0,0,70796.85314646536,-4915.3399999999965,67757.75,68746.69,67424.79,68157.07
1710518400,68157.07,70650,67520.01,68964,55859.55769321756,NaN,NaN,NaN,70335.73591267722,69455.65397128293,66258.28325767399,60774.73454714955,NaN,NaN,68208.75322255495,70650,67520.01,68822.77,0,0,70712.70846621218,-4303.080000000002,68157.07,70650,67520.01,68964
1710532800,68964,69750,67413.8,69499.85,55859.55769321756,NaN,NaN,NaN,70256.12773051749,69457.38714887967,66322.4726981161,60861.551616332144,NaN,NaN,68515.76161127747,69750,67413.8,68906.9125,0,0,70657.94722729531,-3724.149999999994,68964,69750,67413.8,69499.85
1710547200,69499.84,70043,68932.01,69200.08,55859.55769321756,NaN,NaN,NaN,70155.5517561825,69447.29667245301,66379.45502092567,60944.52204801043,NaN,NaN,68711.33705563874,70043,68711.33705563874,69418.7325,0,0,70634.34196047465,-3683.9199999999983,69499.84,70043,68932.01,69200.08
1710561600,69200.07,69460.91,68600,69432.45,55859.55769321756,NaN,NaN,NaN,70086.68492226035,69446.71445000387,66439.91036704596,61028.97904255759,NaN,NaN,69065.03477781937,69460.91,68600,69173.3575,0,0,70614.46024432771,-1411.5599999999977,69200.07,69460.91,68600,69432.45
1710576000,69432.45,69436.24,67725.53,68256.01,55859.55769321756,NaN,NaN,NaN,69912.33492966412,69400.02015784685,66475.87273601534,61100.88979835304,NaN,NaN,69119.19613890968,69436.24,67725.53,68712.5575,0,0,70571.43173310198,-1159.0800000000017,69432.45,69436.24,67725.53,68256.01
1710590400,68256,68499.1,67524,68385.58,55859.55769321756,NaN,NaN,NaN,69766.92969826754,69360.23819087246,66513.68872144078,61173.374277971416,NaN,NaN,68915.87681945483,68915.87681945483,67524,68166.17,0,0,70519.2045319923,-3003.3600000000006,68256,68499.1,67524,68385.58
1710604800,68385.58,68407.94,66670,66911.52,55859.55769321756,NaN,NaN,NaN,69494.98591748015,69264.21002652452,66521.56656854096,61230.47025530503,NaN,NaN,68541.02340972741,68541.02340972741,66670,67593.76000000001,0,0,70428.27945472214,-1312.4899999999907,68385.58,68407.94,66670,66911.52
1710619200,66911.51,67538.49,64780,65300.63,55859.55769321756,NaN,NaN,NaN,69095.5234491487,69108.77551568042,66497.38960678768,61270.96935724229,NaN,NaN,68067.39170486371,68067.39170486371,64780,66132.6575,0,0,70263.7537226129,-3147.659999999996,66911.51,67538.49,64780,65300.63
1710633600,65300.64,66576.39,65122.23,66538.99,55859.55769321756,NaN,NaN,NaN,68852.0440730393,69007.99961310472,66498.2133769503,61323.387473090625,NaN,NaN,67100.02460243186,67100.02460243186,65122.23,65884.5625,0,0,70166.38455075659,-1218.7699999999895,65300.64,66576.39,65122.23,66538.99
1710648000,66538.99,66560,64533,65636.67,55859.55769321756,NaN,NaN,NaN,68545.81797084508,68875.79060866924,66481.15311206019,61366.305707189225,NaN,NaN,66492.29355121593,66560,64533,65817.165,0,0,70068.0810527664,-2520.4000000000087,66538.99,66560,64533,65636.67
1710662400,65636.68,67515,65290,66955.49,55859.55769321756,NaN,NaN,NaN,68394.35816409792,68800.48470244692,66490.54592172235,61421.919481247045,NaN,NaN,66154.72927560797,67515,65290,66349.2925,0,0,69999.1695978442,-2008.5099999999948,65636.68,67515,65290,66955.49
1710676800,66955.49,68111.45,66436.92,67965.5,55859.55769321756,NaN,NaN,NaN,68353.51452942193,68767.74020431175,66519.7529331734,61487.029735164986,NaN,NaN,66252.01088780398,68111.45,66252.01088780398,67367.34,0,0,69954.80841548111,-1534.3500000000058,66955.49,68111.45,66436.92,67965.5
1710691200,67965.51,68693.75,67769.86,68536.73,55859.55769321756,NaN,NaN,NaN,68370.96362185793,68758.68098061325,66559.69307311055,61557.17600645687,NaN,NaN,66809.67544390199,68693.75,66809.67544390199,68241.4625,0,0,69931.806046077,-663.3500000000058,67965.51,68693.75,67769.86,68536.73
1710705600,68536.72,68904.4,67953.35,68393.48,55859.55769321756,NaN,NaN,NaN,68373.10803882383,68744.35937353037,66596.0056855242,61625.19893176576,NaN,NaN,67525.568971951,68904.4,67525.568971951,68446.9875,0,0,69912.8578757316,-1038.9700000000012,68536.72,68904.4,67953.35,68393.48
1710720000,68393.47,68425.97,66800,67972.01,55859.55769321756,NaN,NaN,NaN,68334.90822560251,68714.0711628037,66623.25329571184,61688.35128070341,NaN,NaN,67986.27823597551,68425.97,66800,67897.8625,0,0,67732.65999999999,-284,68393.47,68425.97,66800,67972.01
1710734400,67972.01,68956,67704.01,68218.38,55859.55769321756,NaN,NaN,NaN,68323.81029935465,68694.63229367413,66654.83996312348,61753.326690845664,NaN,NaN,67942.07036798776,68956,67704.01,68212.6,0,0,67972.72955462387,-167.1999999999971,67972.01,68956,67704.01,68218.38
1710748800,68218.38,68483.96,67300,68253.4,55859.55769321756,NaN,NaN,NaN,68317.10455655897,68677.32906647123,66686.49461731905,61818.004037205406,NaN,NaN,68077.33518399388,68483.96,67300,68063.935,0,0,67986.10957450168,1341.87999999999,68218.38,68483.96,67300,68253.4
1710763200,68253.39,68627.81,66628.68,67467.19,55859.55769321756,NaN,NaN,NaN,68236.16031307717,68629.87263249196,66701.9539318276,61874.214842805355,NaN,NaN,68070.63509199694,68627.81,66628.68,67744.2675,0,0,67839.61651572044,2166.560000000005,68253.39,68627.81,66628.68,67467.19
1710777600,67467.19,68079.52,66565.2,66936,55859.55769321756,NaN,NaN,NaN,68112.33552135553,68563.44625474718,66706.58850743496,61924.58086426998,NaN,NaN,67907.45129599847,68079.52,66565.2,67261.97750000001,0,0,67679.98852889519,397.00999999999476,67467.19,68079.52,66565.2,66936
1710792000,66936,67999,66935.99,67609.99,55859.55769321756,NaN,NaN,NaN,68064.49309075024,68526.05581338455,66724.4776459016,61981.15209945137,NaN,NaN,67584.71439799924,67999,66935.99,67370.245,0,0,67660.81685737526,1973.320000000007,66936,67999,66935.99,67609.99
1710806400,67610,68124.11,64860,65876.01,55859.55769321756,NaN,NaN,NaN,67856.06612972642,68422.13244815377,66707.6763063788,62019.906904431955,NaN,NaN,67477.47969899961,68124.11,64860,66617.53,0,0,67348.9962916161,-1079.4800000000105,67610,68124.11,64860,65876.01
1710820800,65876.01,65976.1,63577,64704.22,55859.55769321756,NaN,NaN,NaN,67555.89030784772,68276.33195999089,66668.00390427228,62046.616487472435,NaN,NaN,67047.5048494998,67047.5048494998,63577,65033.3325,0,0,66876.8170024833,-3261.279999999999,65876.01,65976.1,63577,64704.22
1710835200,64704.23,64710.69,62505,63081.34,55859.55769321756,NaN,NaN,NaN,67129.74265948127,68072.60678508929,66596.98085666292,62056.91224381599,NaN,NaN,66040.4186747499,66040.4186747499,62505,63750.315,0,0,66194.27334804164,-5455.389999999999,64704.23,64710.69,62505,63081.34
1710849600,63081.34,64150,62410.78,64051.85,55859.55769321756,NaN,NaN,NaN,66836.61002524495,67914.93004841912,66546.58222583792,62076.76237074319,NaN,NaN,64895.36683737495,64895.36683737495,62410.78,63423.4925,0,0,65788.03437464178,-4341.629999999997,63081.34,64150,62410.78,64051.85
1710864000,64051.85,65756,63969.58,64391.99,55859.55769321756,NaN,NaN,NaN,66603.78907045972,67776.7755367164,66503.91703324707,62099.79946158157,NaN,NaN,64159.42966868747,65756,63969.58,64542.354999999996,0,0,65677.73016757813,-3580.019999999997,64051.85,65756,63969.58,64391.99
1710878400,64392,64500.12,61555,61937.4,55859.55769321756,NaN,NaN,NaN,66159.37106374928,67547.78041762949,66413.4909533808,62098.18354654096,NaN,NaN,64350.892334343735,64500.12,61555,63096.13,0,0,65440.17642943669,-6280.980000000003,64392,64500.12,61555,61937.4
1710892800,61937.41,63466.21,61666,61860.81,55859.55769321756,NaN,NaN,NaN,65749.98429577316,67324.76196987931,66323.33885529405,62095.82162070473,NaN,NaN,63723.51116717186,63723.51116717186,61666,62232.6075,0,0,65180.82895923965,-6392.5899999999965,61937.41,63466.21,61666,61860.81
1710907200,61860.82,63198.83,60775,62957.85,55859.55769321756,NaN,NaN,NaN,65484.06674379476,67153.51052008012,66256.69551162486,62104.399017513635,NaN,NaN,62978.05933358593,63198.83,60775,62198.125,0,0,64929.51248626912,-4509.340000000004,61860.82,63198.83,60775,62957.85
1710921600,62957.85,63957.74,62640,63392.94,55859.55769321756,NaN,NaN,NaN,65284.91181581431,67006.03716635148,66199.98748169169,62117.22032082196,NaN,NaN,62588.092166792965,63957.74,62588.092166792965,63237.1325,0,0,64840.049983378856,-3543.0599999999977,62957.85,63957.74,62640,63392.94
1710936000,63392.95,64395,63066.6,63600.37,55859.55769321756,NaN,NaN,NaN,65124.479261927234,66872.48159120044,66148.5099077968,62131.97802907249,NaN,NaN,62912.61233339648,64395,62912.61233339648,63613.729999999996,0,0,64761.174243067,-4009.6200000000026,63392.95,64395,63066.6,63600.37
1710950400,63600.37,66000,62022,65784.46,55859.55769321756,NaN,NaN,NaN,65187.33457031511,66829.81407782003,66141.30099873152,62168.32113326082,NaN,NaN,63263.17116669824,66000,62022,64351.707500000004,0,0,64747.80152040874,-91.54999999998836,63600.37,66000,62022,65784.46
1710964800,65784.47,68100,65656.41,67840.51,55859.55769321756,NaN,NaN,NaN,65440.01794457082,66869.44921202317,66174.94870172693,62224.76082347713,NaN,NaN,63807.43933334912,68100,63807.43933334912,66845.3475,0,0,64891.78384358802,3136.2899999999936,65784.47,68100,65656.41,67840.51
1710979200,67840.51,68240.47,66340,66654.45,55859.55769321756,NaN,NaN,NaN,65555.67814032598,66861.0178703752,66184.44377694026,62268.83733269627,NaN,NaN,65326.39341667456,68240.47,65326.39341667456,67268.8575,0,0,64973.123273667916,3573.1100000000006,67840.51,68240.47,66340,66654.45
1710993600,66654.46,67330,66072.2,66985.19,55859.55769321756,NaN,NaN,NaN,65691.8221269616,66865.8873656546,66200.30013779293,62315.766214958,NaN,NaN,66297.62545833728,67330,66072.2,66760.46250000001,0,0,65026.71852103406,2933.340000000004,66654.46,67330,66072.2,66985.19
1711008000,66985.19,67659.53,66650,67044,55859.55769321756,NaN,NaN,NaN,65820.60097201288,66872.87217484463,66217.00706575743,62362.81331729673,NaN,NaN,66529.04397916864,67659.53,66529.04397916864,67084.68,0,0,65079.339453540844,2652.010000000002,66985.19,67659.53,66650,67044
1711022400,67044.01,67693.6,65885.96,66557.77,55859.55769321756,NaN,NaN,NaN,65890.8075461069,66860.5152268115,66223.75484663351,62404.55417981119,NaN,NaN,66806.86198958431,67693.6,65885.96,66795.335,0,0,65138.768498204554,4620.370000000003,67044.01,67693.6,65885.96,66557.77
1711036800,66557.77,67000,64871.01,65223.74,55859.55769321756,NaN,NaN,NaN,65827.27730362052,66796.32796301498,66203.95257244275,62432.60578001207,NaN,NaN,66801.09849479215,67000,64871.01,65913.13,0,0,65161.4293361178,3362.9300000000003,66557.77,67000,64871.01,65223.74
1711051200,65223.73,65946.66,64529.01,65501.27,55859.55769321756,NaN,NaN,NaN,65796.22898899,66745.54137623007,66190.03806605775,62463.13975235026,NaN,NaN,66357.11424739608,66357.11424739608,64529.01,65300.1675,0,0,65165.29862408305,2543.4199999999983,65223.73,65946.66,64529.01,65501.27
1711065600,65501.28,66160,65120.01,65981.99,55859.55769321756,NaN,NaN,NaN,65813.92051384809,66715.59818500536,66185.91830237344,62498.153187650256,NaN,NaN,65828.64087369804,66160,65120.01,65690.82,0,0,65178.43927766901,2589.050000000003,65501.28,66160,65120.01,65981.99
1711080000,65981.99,66649.62,65756.64,66178.01,55859.55769321756,NaN,NaN,NaN,65848.59570300541,66694.5162953973,66185.76170232643,62534.768678320404,NaN,NaN,65759.73043684903,66649.62,65756.64,66141.565,0,0,65194.7270374753,2577.639999999992,65981.99,66649.62,65756.64,66178.01
1711094400,66178.01,66363.1,64065.72,64233.9,55859.55769321756,NaN,NaN,NaN,65694.81515986205,66598.02153871505,66147.1109755477,62551.6754576406,NaN,NaN,65950.64771842452,66363.1,64065.72,65210.182499999995,0,0,65186.71572471439,-1550.560000000005,66178.01,66363.1,64065.72,64233.9
1711108800,64233.9,64674.06,62601.11,63877.04,55859.55769321756,NaN,NaN,NaN,65521.69371606566,66491.31638033407,66102.1590750418,62564.86316452975,NaN,NaN,65580.41510921225,65580.41510921225,62601.11,63846.527500000004,0,0,65117.81399391157,-3963.469999999994,64233.9,64674.06,62601.11,63877.04
1711123200,63877.04,64126.09,62766.63,63866.93,55859.55769321756,NaN,NaN,NaN,65364.097171678455,66388.39926737979,66057.89711315978,62577.819053439904,NaN,NaN,64713.47130460612,64713.47130460612,62766.63,63659.1725,0,0,65080.201721005484,-2787.519999999997,63877.04,64126.09,62766.63,63866.93
1711137600,63866.94,63978.86,62260,63796.64,55859.55769321756,NaN,NaN,NaN,65214.815536280505,66286.76164905117,66013.11974458236,62589.946625047465,NaN,NaN,64186.32190230306,64186.32190230306,62260,63475.61,0,0,65045.695729201965,-3188.550000000003,63866.94,63978.86,62260,63796.64
1711152000,63796.64,64374.91,63000,63556,55859.55769321756,NaN,NaN,NaN,65056.83310425379,66179.67295693152,65964.46390805599,62599.559096440025,NaN,NaN,63830.965951151535,64374.91,63000,63681.8875,0,0,65024.69370896528,-3488,63796.64,64374.91,63000,63556
1711166400,63556,64856.01,63506.5,64575.41,55859.55769321756,NaN,NaN,NaN,65010.98328480105,66116.76068411068,65936.95789007469,62619.219304435646,NaN,NaN,63756.426725575766,64856.01,63506.5,64123.48,0,0,65017.448113618906,-1982.3600000000006,63556,64856.01,63506.5,64575.41
1711180800,64575.41,64857.14,64186.21,64629.62,55859.55769321756,NaN,NaN,NaN,64974.662971962854,66058.44144159653,65911.0700110633,62639.22329145619,NaN,NaN,63939.953362787885,64857.14,63939.953362787885,64562.095,0,0,65013.080934232836,-594.1199999999953,64575.41,64857.14,64186.21,64629.62
1711195200,64629.61,65414.69,64278.15,65104.05,55859.55769321756,NaN,NaN,NaN,64986.98554606163,66021.0143262398,65895.08941678482,62663.748930347174,NaN,NaN,64251.02418139394,65414.69,64251.02418139394,64856.625,0,0,65011.85753391421,-397.2199999999939,64629.61,65414.69,64278.15,65104.05
1711209600,65104.06,65999,64786.25,64872.9,55859.55769321756,NaN,NaN,NaN,64976.12025596052,65975.99023501472,65874.84804219502,62685.730533030284,NaN,NaN,64553.82459069697,65999,64553.82459069697,65190.5525,0,0,65014.770673387386,-1109.0900000000038,65104.06,65999,64786.25,64872.9
1711224000,64872.9,65199.97,63861.66,63990.01,55859.55769321756,NaN,NaN,NaN,64882.20499348809,65898.108657171,65837.52451660701,62698.70843817426,NaN,NaN,64872.18854534849,65199.97,63861.66,64481.135,0,0,65009.41544356968,-2187.9999999999927,64872.9,65199.97,63861.66,63990.01
1711238400,63990.02,64723.16,63922.85,63962.98,55859.55769321756,NaN,NaN,NaN,64794.65975601304,65822.22125885058,65800.40482320885,62711.28825470984,NaN,NaN,64676.66177267424,64723.16,63922.85,64149.7525,0,0,65003.20668745547,-270.91999999999825,63990.02,64723.16,63922.85,63962.98
1711252800,63962.98,64583.44,63772.29,64583.43,55859.55769321756,NaN,NaN,NaN,64774.54263639275,65773.64120948389,65776.30631185818,62729.91653078238,NaN,NaN,64413.20713633712,64583.44,63772.29,64225.535,0,0,64998.382414927146,706.3899999999994,63962.98,64583.44,63772.29,64583.43
1711267200,64583.44,65368.66,64476,65334.01,55859.55769321756,NaN,NaN,NaN,64827.825242450584,65756.40076989628,65767.5479690491,62755.82790858554,NaN,NaN,64319.37106816856,65368.66,64319.37106816856,64940.527500000004,0,0,64999.089422989025,1467.0800000000017,64583.44,65368.66,64476,65334.01
1711281600,65334,65925.19,65177.28,65673.36,55859.55769321756,NaN,NaN,NaN,64908.35236221719,65753.14426911603,65765.6828607511,62784.85807864936,NaN,NaN,64629.94928408429,65925.19,64629.94928408429,65527.457500000004,0,0,65007.14099877673,1876.7200000000012,65334,65925.19,65177.28,65673.36
1711296000,65673.36,66045.99,64600.01,65843.02,55859.55769321756,NaN,NaN,NaN,64997.368327720316,65756.66880758207,65767.21428925107,62815.2875505036,NaN,NaN,65078.703392042145,66045.99,64600.01,65540.595,0,0,65015.537067286874,2287.020000000004,65673.36,66045.99,64600.01,65843.02
1711310400,65843.02,67628.69,65730.6,67209.99,55859.55769321756,NaN,NaN,NaN,65208.09420127076,65813.66179552003,65795.7841053055,62859.015933085655,NaN,NaN,65309.64919602107,67628.69,65309.64919602107,66603.07500000001,0,0,65056.241782756755,2634.5800000000017,65843.02,67628.69,65730.6,67209.99
1711324800,67210,67350,66385.06,67350,55859.55769321756,NaN,NaN,NaN,65412.08522972116,65873.91035255847,65826.56065767568,62903.702341711665,NaN,NaN,65956.36209801055,67350,65956.36209801055,67073.765,0,0,67028.35333333333,2720.3799999999974,67210,67350,66385.06,67350
1711339200,67350,67740,66710,66821.19,55859.55769321756,NaN,NaN,NaN,65546.28568403343,65911.05857402676,65846.25628821675,62942.682318411054,NaN,NaN,66515.06354900528,67740,66515.06354900528,67155.2975,0,0,67059.60315089796,1717.1399999999994,67350,67740,66710,66821.19
1711353600,66821.19,67344.23,66747.65,66810.15,55859.55769321756,NaN,NaN,NaN,65666.65371412548,65946.31706131983,65865.34329241049,62981.1645838995,NaN,NaN,66835.18052450265,67344.23,66747.65,66930.805,0,0,67031.40464342154,1937.2499999999927,66821.19,67344.23,66747.65,66810.15
1711368000,66810.15,70000,66780,69792.05,55859.55769321756,NaN,NaN,NaN,66059.54859849448,66097.13011773866,65943.0998608776,63048.9345880398,NaN,NaN,66882.99276225132,70000,66780,68345.55,1,0,68042.93367107447,5802.040000000001,66810.15,70000,66780,69792.05
1711382400,69792.06,71000,69440.18,70960.89,55859.55769321756,NaN,NaN,NaN,66526.34301768549,66287.86579939596,66042.46204185032,63127.66051253692,NaN,NaN,67614.27138112567,71000,67614.27138112567,70298.2825,0,0,68722.35151956331,6997.909999999996,69792.06,71000,69440.18,70960.89
1711396800,70960.89,71150,69562.09,69880.01,55859.55769321756,NaN,NaN,NaN,66845.73987314402,66428.73419941965,66118.45309052656,63194.8480696261,NaN,NaN,68956.27694056284,71150,68956.27694056284,70388.2475,0,0,68921.87744833485,5296.5799999999945,70960.89,71150,69562.09,69880.01
1711411200,69880,70606,69732.8,70423.11,55859.55769321756,NaN,NaN,NaN,67186.44178998744,66585.3763876777,66203.69382140721,63266.77107390843,NaN,NaN,69672.26222028141,70606,69672.26222028141,70160.4775,0,0,69024.13972059071,5089.0999999999985,69880,70606,69732.8,70423.11
